#
# T1: Room temperature
# T2: Pot top (water phase)
# T3: Pot bottom (rice phase)
# 
# time	T1	T2	T3
#-----------------------------------------------
1319035324.72	22.96	22.70	22.79
1319035325.81	22.96	22.70	22.79
1319035326.92	22.96	22.70	22.79
1319035328.02	22.96	22.70	22.79
1319035329.11	22.96	22.70	22.79
1319035330.20	22.96	22.70	22.79
1319035331.30	22.96	22.70	22.79
1319035332.39	22.96	22.70	22.70
1319035333.48	22.96	22.70	22.70
1319035334.59	23.05	22.70	22.70
1319035335.69	22.96	22.70	22.61
1319035336.78	22.96	22.70	22.61
1319035337.87	22.96	22.79	22.61
1319035338.97	22.96	22.79	22.61
1319035340.06	22.96	22.87	22.70
1319035341.16	22.96	22.87	22.70
1319035342.27	22.96	22.96	22.79
1319035343.36	22.96	22.96	22.79
1319035344.45	22.96	23.05	22.79
1319035345.55	22.96	23.05	22.87
1319035346.64	23.05	23.05	22.87
1319035347.73	22.96	23.05	22.96
1319035348.83	22.96	23.05	22.96
1319035349.94	22.96	23.05	22.96
1319035351.03	22.96	22.87	22.96
1319035352.12	23.05	22.79	22.96
1319035353.22	22.96	22.70	22.96
1319035354.31	22.96	22.61	22.96
1319035355.41	22.96	22.61	23.05
1319035356.50	22.96	22.52	23.05
1319035357.61	22.96	22.52	23.05
1319035358.70	22.96	22.52	23.05
1319035359.80	22.96	22.52	23.05
1319035360.89	22.96	22.43	23.05
1319035361.98	22.96	22.43	23.05
1319035363.08	22.96	22.35	23.05
1319035364.17	22.96	22.35	23.05
1319035365.28	22.96	22.35	23.05
1319035366.37	22.96	22.35	23.05
1319035367.47	23.40	22.35	23.05
1319035368.56	24.02	22.35	23.05
1319035369.66	24.73	22.35	23.05
1319035370.75	25.36	22.35	23.14
1319035371.84	25.89	22.35	23.05
1319035372.95	26.34	22.35	23.05
1319035374.05	26.61	22.35	23.05
1319035375.14	26.97	22.26	23.05
1319035376.23	27.24	22.26	23.05
1319035377.33	27.33	22.35	23.14
1319035378.42	27.42	22.35	23.05
1319035379.52	27.51	22.26	23.05
1319035380.62	27.51	22.26	23.14
1319035381.72	27.42	22.26	23.14
1319035382.81	27.42	22.26	23.14
1319035383.91	27.42	22.26	23.14
1319035385.00	27.33	22.26	23.14
1319035386.09	27.33	22.26	23.14
1319035387.19	27.24	22.26	23.14
1319035388.30	27.33	22.26	23.14
1319035389.39	27.24	22.26	23.14
1319035390.48	27.24	22.26	23.14
1319035391.58	27.15	22.70	23.14
1319035392.67	27.15	23.40	23.14
1319035393.77	27.15	24.11	23.14
1319035394.86	27.06	24.73	23.14
1319035395.97	27.06	25.36	23.14
1319035397.06	26.97	25.80	23.14
1319035398.16	26.97	26.25	23.14
1319035399.25	26.97	26.61	23.14
1319035400.34	26.97	26.88	23.14
1319035401.44	26.88	26.88	23.14
1319035402.53	26.79	26.25	23.14
1319035403.64	26.79	25.27	23.23
1319035404.73	26.79	24.38	23.14
1319035405.83	26.70	23.85	23.14
1319035406.92	26.70	23.58	23.23
1319035408.02	26.61	23.32	23.23
1319035409.11	26.61	23.05	23.23
1319035410.20	26.61	22.96	23.14
1319035411.31	26.61	22.87	23.23
1319035412.41	26.61	22.87	23.23
1319035413.50	26.61	22.79	23.23
1319035414.59	26.61	22.70	23.23
1319035415.69	26.61	22.70	23.23
1319035416.78	26.61	22.70	23.23
1319035417.87	26.52	22.70	23.23
1319035418.98	26.52	22.70	23.23
1319035420.08	26.52	22.61	23.23
1319035421.17	26.52	22.61	23.23
1319035422.27	26.52	22.61	23.23
1319035423.36	26.52	22.61	23.23
1319035424.45	26.43	22.61	23.23
1319035425.55	26.43	22.61	23.23
1319035426.66	26.34	22.61	23.23
1319035427.75	26.34	22.52	23.23
1319035428.84	26.34	22.52	23.23
1319035429.94	26.34	22.61	23.23
1319035431.03	26.25	22.52	23.23
1319035432.12	26.25	22.52	23.23
1319035433.22	26.25	22.52	23.23
1319035434.33	26.25	22.52	23.23
1319035435.42	26.25	22.52	23.23
1319035436.52	26.25	22.52	23.23
1319035437.61	26.25	22.61	23.23
1319035438.70	26.16	22.52	23.23
1319035439.80	26.16	22.61	23.23
1319035440.89	26.07	22.52	23.23
1319035442.00	26.07	22.52	23.23
1319035443.09	26.07	22.52	23.32
1319035444.19	26.07	22.52	23.32
1319035445.28	25.98	22.52	23.32
1319035446.37	25.89	22.52	23.23
1319035447.47	25.89	22.52	23.32
1319035448.56	25.89	22.61	23.32
1319035449.67	25.89	22.52	23.23
1319035450.77	25.80	22.61	23.32
1319035451.86	25.89	22.52	23.32
1319035452.95	25.80	22.52	23.32
1319035454.05	25.80	22.52	23.32
1319035455.14	25.80	22.52	23.32
1319035456.23	25.80	22.52	23.32
1319035457.34	25.80	22.52	23.32
1319035458.44	25.71	22.52	23.32
1319035459.53	25.71	22.52	23.32
1319035460.62	25.71	22.52	23.32
1319035461.72	25.71	22.52	23.32
1319035462.81	25.71	22.52	23.32
1319035463.91	25.62	22.52	23.32
1319035465.02	25.62	22.52	23.32
1319035466.11	25.62	22.52	23.32
1319035467.20	25.54	22.52	23.32
1319035468.30	25.54	22.52	23.40
1319035469.39	25.54	22.61	23.32
1319035470.48	25.54	22.61	23.32
1319035471.58	25.54	22.52	23.40
1319035472.69	25.54	22.52	23.40
1319035473.78	25.54	22.52	23.32
1319035474.87	25.54	22.61	23.32
1319035475.97	25.54	22.52	23.40
1319035477.06	25.54	22.52	23.32
1319035478.16	25.45	22.52	23.40
1319035479.25	25.45	22.52	23.40
1319035480.36	25.36	22.52	23.40
1319035481.45	25.36	22.52	23.40
1319035482.55	25.36	22.52	23.40
1319035483.64	25.36	22.52	23.40
1319035484.73	25.36	22.61	23.40
1319035485.83	25.27	22.52	23.40
1319035486.92	25.27	22.52	23.40
1319035488.03	25.27	22.52	23.40
1319035489.12	25.18	22.52	23.40
1319035490.22	25.18	22.52	23.40
1319035491.31	25.18	22.61	23.40
1319035492.41	25.09	22.61	23.40
1319035493.50	25.09	22.61	23.40
1319035494.59	25.09	22.52	23.40
1319035495.70	25.09	22.52	23.40
1319035496.80	25.09	22.61	23.49
1319035497.89	25.00	22.52	23.40
1319035498.98	25.00	22.52	23.40
1319035500.08	25.00	22.61	23.40
1319035501.17	25.00	22.61	23.49
1319035502.27	25.00	22.52	23.49
1319035503.37	25.00	22.61	23.40
1319035504.47	24.91	22.61	23.49
1319035505.56	24.91	22.61	23.49
1319035506.66	25.00	22.61	23.49
1319035507.75	24.91	22.61	23.49
1319035508.84	24.91	22.61	23.49
1319035509.94	24.91	22.61	23.49
1319035511.05	24.91	22.61	23.58
1319035512.14	24.82	22.61	23.58
1319035513.23	24.82	22.61	23.58
1319035514.33	24.82	22.61	23.58
1319035515.42	24.82	22.61	23.58
1319035516.52	24.82	22.61	23.58
1319035517.62	24.82	22.61	23.67
1319035518.72	24.82	22.61	23.67
1319035519.81	24.82	22.61	23.67
1319035520.91	24.82	22.61	23.67
1319035522.00	24.73	22.61	23.67
1319035523.09	24.82	22.61	23.76
1319035524.19	24.73	22.61	23.76
1319035525.30	24.73	22.61	23.76
1319035526.39	24.73	22.61	23.85
1319035527.48	24.73	22.61	23.93
1319035528.58	24.73	22.61	24.02
1319035529.67	24.73	22.61	24.02
1319035530.77	24.73	22.70	24.11
1319035531.86	24.64	22.61	24.11
1319035532.95	24.64	22.70	24.11
1319035534.06	24.64	22.70	24.20
1319035535.16	24.64	22.61	24.29
1319035536.25	24.64	22.61	24.29
1319035537.34	24.64	22.70	24.47
1319035538.44	24.64	22.61	24.47
1319035539.53	24.56	22.70	24.56
1319035540.64	24.56	22.70	24.56
1319035541.73	24.56	22.70	24.64
1319035542.83	24.56	22.70	24.73
1319035543.92	24.56	22.70	24.82
1319035545.02	24.56	22.70	24.82
1319035546.11	24.56	22.70	24.91
1319035547.20	24.47	22.70	25.00
1319035548.31	24.47	22.70	25.09
1319035549.41	24.56	22.70	25.27
1319035550.50	24.47	22.70	25.36
1319035551.59	24.56	22.70	25.45
1319035552.69	24.47	22.70	25.54
1319035553.78	24.47	22.70	25.54
1319035554.87	24.47	22.70	25.62
1319035555.98	24.47	22.70	25.71
1319035557.08	24.47	22.70	25.80
1319035558.17	24.47	22.70	25.89
1319035559.27	24.47	22.70	25.98
1319035560.36	24.47	22.70	26.07
1319035561.45	24.38	22.70	26.16
1319035562.55	24.47	22.70	26.25
1319035563.66	24.47	22.70	26.34
1319035564.75	24.38	22.70	26.34
1319035565.84	24.47	22.70	26.52
1319035566.94	24.47	22.70	26.61
1319035568.03	24.38	22.70	26.70
1319035569.12	24.38	22.70	26.79
1319035570.22	24.47	22.70	26.97
1319035571.33	24.47	22.70	26.97
1319035572.42	24.38	22.70	27.06
1319035573.52	24.38	22.70	27.24
1319035574.61	24.38	22.70	27.24
1319035575.70	24.38	22.70	27.42
1319035576.80	24.38	22.70	27.51
1319035577.89	24.47	22.70	27.70
1319035579.00	24.38	22.70	27.70
1319035580.09	24.38	22.70	27.88
1319035581.19	24.38	22.70	27.97
1319035582.28	24.38	22.70	27.97
1319035583.37	24.38	22.70	28.15
1319035584.47	24.29	22.70	28.24
1319035585.56	24.29	22.70	28.42
1319035586.67	24.38	22.70	28.52
1319035587.77	24.29	22.70	28.61
1319035588.86	24.29	22.70	28.70
1319035589.95	24.29	22.70	28.79
1319035591.05	24.29	22.70	28.97
1319035592.14	24.29	22.70	29.07
1319035593.23	24.29	22.70	29.16
1319035594.34	24.29	22.70	29.25
1319035595.44	24.29	22.79	29.34
1319035596.53	24.29	22.70	29.43
1319035597.62	24.29	22.70	29.53
1319035598.72	24.29	22.70	29.71
1319035599.81	24.29	22.70	29.80
1319035600.91	24.29	22.70	29.90
1319035602.02	24.29	22.70	29.90
1319035603.11	24.29	22.70	29.99
1319035604.20	24.20	22.79	30.08
1319035605.30	24.29	22.70	30.18
1319035606.39	24.20	22.70	30.27
1319035607.48	24.29	22.70	30.36
1319035608.58	24.20	22.70	30.45
1319035609.69	24.20	22.70	30.55
1319035610.78	24.20	22.79	30.64
1319035611.87	24.20	22.70	30.64
1319035612.97	24.20	22.70	30.73
1319035614.06	24.20	22.70	30.83
1319035615.16	24.20	22.70	30.92
1319035616.25	24.20	22.70	30.92
1319035617.36	24.20	22.70	31.02
1319035618.45	24.20	22.70	31.11
1319035619.55	24.20	22.79	31.20
1319035620.64	24.20	22.70	31.20
1319035621.73	24.20	22.70	31.30
1319035622.83	24.20	22.79	31.39
1319035623.92	24.20	22.79	31.39
1319035625.03	24.20	22.79	31.39
1319035626.12	24.20	22.79	31.58
1319035627.22	24.20	22.70	31.58
1319035628.31	24.11	22.70	31.68
1319035629.41	24.11	22.70	31.68
1319035630.50	24.11	22.70	31.77
1319035631.61	24.11	22.79	31.77
1319035632.70	24.11	22.79	31.86
1319035633.80	24.11	22.70	31.96
1319035634.89	24.11	22.70	32.05
1319035635.98	24.11	22.79	32.15
1319035637.08	24.11	22.70	32.15
1319035638.17	24.11	22.70	32.24
1319035639.27	24.11	22.79	32.34
1319035640.37	24.11	22.70	32.34
1319035641.47	24.20	22.70	32.43
1319035642.56	24.11	22.70	32.43
1319035643.66	24.11	22.79	32.43
1319035644.75	24.11	22.70	32.43
1319035645.84	24.11	22.79	32.53
1319035646.94	24.11	22.70	32.63
1319035648.05	24.11	22.79	32.72
1319035649.14	24.11	22.79	32.72
1319035650.23	24.11	22.79	32.82
1319035651.33	24.11	22.70	32.82
1319035652.42	24.11	22.70	32.91
1319035653.52	24.11	22.79	32.91
1319035654.61	24.11	22.70	33.01
1319035655.72	24.11	22.70	33.01
1319035656.81	24.11	22.70	33.01
1319035657.91	24.11	22.79	33.11
1319035659.00	24.11	22.79	33.11
1319035660.09	24.11	22.79	33.11
1319035661.19	24.11	22.70	33.11
1319035662.28	24.11	22.70	33.11
1319035663.39	24.11	22.79	33.11
1319035664.48	24.11	22.70	33.01
1319035665.58	24.11	22.70	33.01
1319035666.67	24.11	22.70	33.01
1319035667.77	24.11	22.79	33.01
1319035668.86	24.11	22.79	33.01
1319035669.95	24.11	22.70	33.01
1319035671.06	24.11	22.70	33.01
1319035672.16	24.11	22.70	32.91
1319035673.25	24.11	22.79	32.91
1319035674.34	24.11	22.70	32.91
1319035675.44	24.11	22.79	32.91
1319035676.53	24.11	22.70	33.01
1319035677.62	24.11	22.70	33.01
1319035678.73	24.11	22.79	32.91
1319035679.83	24.11	22.70	33.01
1319035680.92	24.11	22.79	33.01
1319035682.02	24.11	22.79	33.01
1319035683.11	24.11	22.79	33.01
1319035684.20	24.02	22.79	33.11
1319035685.30	24.11	22.79	33.11
1319035686.41	24.11	22.79	33.11
1319035687.50	24.11	22.79	33.20
1319035688.59	24.11	22.79	33.20
1319035689.69	24.11	22.79	33.20
1319035690.78	24.11	22.79	33.20
1319035691.87	24.11	22.79	33.30
1319035692.97	24.11	22.79	33.30
1319035694.08	24.11	22.79	33.39
1319035695.17	24.11	22.87	33.49
1319035696.27	24.11	22.87	33.49
1319035697.36	24.11	22.87	33.59
1319035698.45	24.11	22.87	33.69
1319035699.55	24.11	22.87	33.69
1319035700.64	24.11	22.87	33.69
1319035701.75	24.11	22.87	33.78
1319035702.84	24.02	22.87	33.78
1319035703.94	24.02	22.87	33.98
1319035705.03	24.11	22.96	33.98
1319035706.12	24.11	22.96	33.98
1319035707.22	24.11	23.05	34.07
1319035708.31	24.11	22.96	34.17
1319035709.42	24.11	22.96	34.27
1319035710.52	24.11	23.05	34.37
1319035711.61	24.11	23.05	34.46
1319035712.70	24.11	23.05	34.56
1319035713.80	24.11	23.05	34.66
1319035714.89	24.11	23.05	34.66
1319035715.98	24.11	23.14	34.76
1319035717.09	24.11	23.05	34.76
1319035718.19	24.11	23.23	34.96
1319035719.28	24.11	23.23	35.06
1319035720.37	24.11	23.23	35.25
1319035721.47	24.11	23.23	35.35
1319035722.56	24.11	23.23	35.35
1319035723.66	24.11	23.32	35.55
1319035724.77	24.11	23.32	35.55
1319035725.86	24.11	23.40	35.65
1319035726.95	24.11	23.40	35.75
1319035728.05	24.11	23.40	35.85
1319035729.14	24.11	23.49	35.85
1319035730.23	24.11	23.49	35.95
1319035731.33	24.11	23.49	36.05
1319035732.44	24.11	23.58	36.15
1319035733.53	24.11	23.58	36.15
1319035734.62	24.11	23.67	36.15
1319035735.72	24.11	23.67	36.25
1319035736.81	24.11	23.67	36.25
1319035737.91	24.11	23.67	36.35
1319035739.00	24.11	23.76	36.35
1319035740.11	24.11	23.76	36.35
1319035741.20	24.11	23.85	36.35
1319035742.30	24.11	23.93	36.35
1319035743.39	24.11	23.93	36.35
1319035744.48	24.11	23.93	36.35
1319035745.58	24.20	24.02	36.35
1319035746.67	24.11	24.02	36.35
1319035747.78	24.11	24.11	36.35
1319035748.87	24.11	24.11	36.35
1319035749.97	24.11	24.11	36.35
1319035751.06	24.11	24.11	36.25
1319035752.16	24.11	24.20	36.25
1319035753.25	24.20	24.20	36.25
1319035754.34	24.11	24.29	36.25
1319035755.45	24.11	24.29	36.15
1319035756.55	24.11	24.29	36.15
1319035757.64	24.11	24.38	36.15
1319035758.73	24.11	24.47	36.05
1319035759.83	24.20	24.47	36.05
1319035760.92	24.11	24.47	36.05
1319035762.02	24.20	24.47	35.95
1319035763.12	24.20	24.56	35.85
1319035764.22	24.20	24.56	35.85
1319035765.31	24.20	24.64	35.75
1319035766.41	24.11	24.64	35.65
1319035767.50	24.20	24.64	35.55
1319035768.59	24.20	24.82	35.55
1319035769.69	24.20	24.82	35.35
1319035770.80	24.11	24.82	35.35
1319035771.89	24.20	24.82	35.25
1319035772.98	24.20	24.91	35.15
1319035774.08	24.20	24.91	35.06
1319035775.17	24.20	25.00	34.86
1319035776.27	24.20	25.00	34.86
1319035777.36	24.11	25.00	34.76
1319035778.47	24.20	25.09	34.66
1319035779.56	24.20	25.18	34.56
1319035780.66	24.20	25.27	34.46
1319035781.75	24.20	25.36	34.37
1319035782.84	24.20	25.36	34.27
1319035783.94	24.20	25.45	34.17
1319035785.03	24.20	25.36	34.07
1319035786.14	24.20	25.45	33.98
1319035787.23	24.20	25.54	33.98
1319035788.33	24.20	25.54	33.88
1319035789.42	24.20	25.54	33.78
1319035790.52	24.29	25.62	33.69
1319035791.61	24.20	25.71	33.59
1319035792.70	24.20	25.71	33.49
1319035793.81	24.29	25.71	33.49
1319035794.91	24.29	25.80	33.30
1319035796.00	24.20	25.80	33.30
1319035797.09	24.29	25.89	33.20
1319035798.19	24.20	25.89	33.11
1319035799.28	24.20	25.98	33.01
1319035800.37	24.29	26.07	32.91
1319035801.48	24.29	26.07	32.91
1319035802.58	24.20	26.16	32.91
1319035803.67	24.29	26.16	32.72
1319035804.77	24.29	26.25	32.72
1319035805.86	24.29	26.25	32.63
1319035806.95	24.29	26.25	32.53
1319035808.05	24.29	26.34	32.43
1319035809.16	24.29	26.34	32.43
1319035810.25	24.29	26.43	32.43
1319035811.34	24.29	26.43	32.43
1319035812.44	24.29	26.52	32.43
1319035813.53	24.29	26.52	32.34
1319035814.62	24.20	26.52	32.34
1319035815.72	24.29	26.61	32.34
1319035816.83	24.20	26.61	32.24
1319035817.92	24.29	26.61	32.34
1319035819.02	24.29	26.61	32.34
1319035820.11	24.29	26.70	32.34
1319035821.20	24.29	26.79	32.34
1319035822.30	24.20	26.79	32.34
1319035823.39	24.29	26.79	32.34
1319035824.50	24.29	26.88	32.34
1319035825.59	24.29	26.88	32.34
1319035826.69	24.29	26.97	32.43
1319035827.78	24.29	26.97	32.43
1319035828.87	24.29	27.06	32.53
1319035829.97	24.29	27.06	32.53
1319035831.06	24.29	27.06	32.53
1319035832.17	24.29	27.15	32.63
1319035833.27	24.29	27.15	32.72
1319035834.36	24.29	27.24	32.82
1319035835.45	24.29	27.24	32.91
1319035836.55	24.29	27.33	32.91
1319035837.64	24.29	27.33	33.01
1319035838.73	24.29	27.33	33.11
1319035839.84	24.29	27.42	33.11
1319035840.94	24.29	27.51	33.20
1319035842.03	24.29	27.51	33.30
1319035843.12	24.29	27.61	33.39
1319035844.22	24.38	27.70	33.59
1319035845.31	24.38	27.70	33.69
1319035846.41	24.29	27.70	33.69
1319035847.52	24.38	27.79	33.78
1319035848.61	24.38	27.79	33.88
1319035849.70	24.38	27.88	33.98
1319035850.80	24.38	27.97	33.98
1319035851.89	24.38	27.97	34.07
1319035852.98	24.38	27.97	34.27
1319035854.08	24.47	28.06	34.37
1319035855.19	24.47	28.15	34.46
1319035856.28	24.38	28.24	34.56
1319035857.37	24.38	28.24	34.76
1319035858.47	24.38	28.33	34.86
1319035859.56	24.47	28.42	35.06
1319035860.66	24.47	28.42	35.25
1319035861.77	24.38	28.52	35.25
1319035862.86	24.38	28.61	35.45
1319035863.95	24.47	28.61	35.55
1319035865.05	24.38	28.70	35.65
1319035866.14	24.47	28.79	35.75
1319035867.23	24.38	28.88	35.75
1319035868.33	24.47	28.97	35.85
1319035869.44	24.47	29.16	35.95
1319035870.53	24.47	29.16	35.95
1319035871.62	24.47	29.25	36.05
1319035872.72	24.38	29.34	36.05
1319035873.81	24.47	29.43	36.05
1319035874.91	24.47	29.53	36.05
1319035876.00	24.47	29.62	36.05
1319035877.11	24.47	29.71	36.05
1319035878.20	24.47	29.90	36.05
1319035879.30	24.47	29.90	36.05
1319035880.39	24.47	29.99	35.95
1319035881.48	24.47	30.08	36.05
1319035882.58	24.47	30.18	36.05
1319035883.67	24.47	30.27	35.95
1319035884.78	24.47	30.45	35.95
1319035885.87	24.47	30.55	35.95
1319035886.97	24.47	30.64	35.85
1319035888.06	24.47	30.73	35.85
1319035889.16	24.47	30.83	35.85
1319035890.25	24.47	30.92	35.85
1319035891.34	24.47	31.02	35.85
1319035892.45	24.47	31.20	35.75
1319035893.55	24.47	31.39	35.75
1319035894.64	24.47	31.39	35.85
1319035895.73	24.47	31.49	35.75
1319035896.83	24.47	31.58	35.85
1319035897.92	24.47	31.77	35.85
1319035899.02	24.56	31.77	35.85
1319035900.12	24.47	31.96	35.85
1319035901.22	24.47	32.05	35.85
1319035902.31	24.47	32.05	35.85
1319035903.41	24.47	32.24	35.95
1319035904.50	24.56	32.43	35.95
1319035905.59	24.56	32.43	35.95
1319035906.69	24.56	32.53	36.05
1319035907.80	24.56	32.72	36.05
1319035908.89	24.56	32.91	36.05
1319035909.98	24.56	32.91	36.05
1319035911.08	24.47	33.01	36.15
1319035912.17	24.47	33.11	36.15
1319035913.27	24.56	33.20	36.25
1319035914.36	24.56	33.39	36.25
1319035915.47	24.56	33.49	36.25
1319035916.56	24.56	33.69	36.35
1319035917.66	24.56	33.78	36.35
1319035918.75	24.56	33.88	36.35
1319035919.84	24.56	33.98	36.45
1319035920.94	24.56	34.07	36.55
1319035922.03	24.56	34.27	36.66
1319035923.14	24.56	34.37	36.66
1319035924.23	24.56	34.46	36.76
1319035925.33	24.56	34.56	36.86
1319035926.42	24.64	34.66	36.86
1319035927.52	24.56	34.86	36.86
1319035928.61	24.64	34.96	36.96
1319035929.70	24.64	35.06	37.06
1319035930.81	24.56	35.25	37.16
1319035931.91	24.56	35.25	37.27
1319035933.00	24.56	35.45	37.27
1319035934.09	24.64	35.55	37.47
1319035935.19	24.64	35.55	37.47
1319035936.28	24.64	35.75	37.57
1319035937.37	24.64	35.85	37.68
1319035938.48	24.64	36.05	37.68
1319035939.58	24.64	36.15	37.68
1319035940.67	24.64	36.25	37.88
1319035941.77	24.64	36.35	37.88
1319035942.86	24.64	36.35	37.99
1319035943.95	24.64	36.55	38.09
1319035945.05	24.64	36.66	38.09
1319035946.16	24.64	36.86	38.19
1319035947.25	24.64	36.86	38.30
1319035948.34	24.64	37.06	38.40
1319035949.44	24.64	37.16	38.51
1319035950.53	24.64	37.16	38.51
1319035951.62	24.64	37.37	38.61
1319035952.72	24.64	37.47	38.71
1319035953.81	24.64	37.57	38.71
1319035954.92	24.64	37.68	38.82
1319035956.02	24.64	37.68	38.82
1319035957.11	24.64	37.88	38.92
1319035958.20	24.73	37.99	39.03
1319035959.30	24.73	37.99	39.13
1319035960.39	24.64	38.09	39.13
1319035961.50	24.64	38.30	39.24
1319035962.59	24.73	38.40	39.35
1319035963.69	24.73	38.51	39.35
1319035964.78	24.73	38.61	39.56
1319035965.87	24.73	38.71	39.56
1319035966.97	24.73	38.92	39.66
1319035968.06	24.64	39.03	39.77
1319035969.17	24.73	39.13	39.88
1319035970.27	24.73	39.35	39.98
1319035971.36	24.73	39.45	40.20
1319035972.45	24.73	39.56	40.41
1319035973.55	24.73	39.77	40.63
1319035974.64	24.73	39.98	40.85
1319035975.73	24.82	40.20	41.07
1319035976.84	24.73	40.41	41.28
1319035977.94	24.73	40.52	41.50
1319035979.03	24.73	40.85	41.73
1319035980.12	24.73	41.07	41.84
1319035981.22	24.82	41.18	41.95
1319035982.31	24.73	41.39	42.06
1319035983.41	24.82	41.73	42.17
1319035984.52	24.73	41.95	42.28
1319035985.61	24.73	42.28	42.51
1319035986.70	24.82	42.39	42.73
1319035987.80	24.82	42.73	43.07
1319035988.89	24.82	42.96	43.18
1319035989.98	24.73	43.18	43.30
1319035991.08	24.82	43.30	43.53
1319035992.19	24.82	43.53	43.76
1319035993.28	24.82	43.76	43.99
1319035994.37	24.82	43.99	44.33
1319035995.47	24.82	44.10	44.68
1319035996.56	24.82	44.33	44.80
1319035997.66	24.82	44.45	44.92
1319035998.75	24.82	44.57	44.92
1319035999.86	24.82	44.68	45.04
1319036000.95	24.82	44.92	45.27
1319036002.05	24.82	45.04	45.63
1319036003.14	24.82	45.04	45.99
1319036004.23	24.82	45.27	46.36
1319036005.33	24.82	45.39	46.84
1319036006.42	24.82	45.51	47.46
1319036007.53	24.82	45.75	48.22
1319036008.62	24.82	45.87	48.73
1319036009.72	24.82	45.99	49.24
1319036010.81	24.82	46.11	49.89
1319036011.91	24.82	46.23	50.83
1319036013.00	24.91	46.36	51.78
1319036014.09	24.82	46.60	52.61
1319036015.20	24.82	46.72	53.46
1319036016.30	24.82	46.84	54.19
1319036017.39	24.82	46.97	55.07
1319036018.48	24.82	47.09	55.68
1319036019.58	24.82	47.34	56.29
1319036020.67	24.82	47.46	56.75
1319036021.77	24.91	47.59	57.23
1319036022.87	24.82	47.84	57.70
1319036023.97	24.82	47.96	58.35
1319036025.06	24.82	47.96	58.84
1319036026.16	24.82	48.09	59.17
1319036027.25	24.82	48.34	59.67
1319036028.34	24.91	48.47	60.35
1319036029.44	24.91	48.60	61.05
1319036030.55	24.91	48.60	61.75
1319036031.64	24.91	48.85	62.47
1319036032.73	24.91	48.98	63.21
1319036033.83	24.91	49.11	63.96
1319036034.92	24.91	49.24	64.34
1319036036.02	24.91	49.37	65.12
1319036037.11	24.91	49.50	65.51
1319036038.22	24.82	49.63	66.11
1319036039.31	24.91	49.76	66.31
1319036040.41	24.91	49.89	66.93
1319036041.50	24.91	49.89	67.34
1319036042.59	24.91	50.03	67.97
1319036043.69	24.91	50.16	68.19
1319036044.78	24.91	50.42	68.62
1319036045.89	24.91	50.42	69.06
1319036046.98	24.91	50.56	69.50
1319036048.08	24.91	50.69	69.94
1319036049.17	24.91	50.83	70.17
1319036050.27	24.91	50.96	70.40
1319036051.36	25.00	51.10	70.40
1319036052.45	24.91	51.23	70.40
1319036053.56	24.91	51.50	70.63
1319036054.66	24.91	51.50	70.63
1319036055.75	25.00	51.78	70.63
1319036056.84	25.00	51.92	70.40
1319036057.94	24.91	52.05	70.40
1319036059.03	24.91	52.33	70.17
1319036060.12	25.00	52.61	70.40
1319036061.23	24.91	52.61	70.63
1319036062.33	25.00	52.89	70.40
1319036063.42	25.00	53.04	70.40
1319036064.52	25.00	53.18	70.17
1319036065.61	25.00	53.32	70.17
1319036066.70	25.00	53.46	70.40
1319036067.80	25.00	53.61	70.63
1319036068.91	25.00	53.75	71.32
1319036070.00	24.91	54.04	71.80
1319036071.09	25.00	54.19	72.27
1319036072.19	25.00	54.33	72.27
1319036073.28	25.00	54.48	72.52
1319036074.37	25.00	54.63	72.76
1319036075.47	25.00	54.78	73.01
1319036076.58	25.00	54.93	73.50
1319036077.67	25.00	55.07	74.01
1319036078.77	25.00	55.22	74.01
1319036079.86	25.00	55.53	74.26
1319036080.95	25.00	55.53	74.52
1319036082.05	25.00	55.68	75.04
1319036083.14	25.00	55.83	75.04
1319036084.25	25.00	56.14	75.30
1319036085.34	25.00	56.14	75.57
1319036086.44	25.09	56.29	75.57
1319036087.53	25.00	56.60	76.10
1319036088.62	25.09	56.75	76.10
1319036089.72	25.09	56.91	76.37
1319036090.81	25.09	57.07	76.65
1319036091.92	25.09	57.23	76.65
1319036093.02	25.09	57.54	76.92
1319036094.11	25.09	57.70	77.20
1319036095.20	25.09	58.02	77.48
1319036096.30	25.09	58.02	77.77
1319036097.39	25.09	58.18	78.05
1319036098.48	25.09	58.35	78.34
1319036099.59	25.09	58.51	78.63
1319036100.69	25.09	58.67	78.92
1319036101.78	25.09	58.84	78.92
1319036102.87	25.09	59.00	79.22
1319036103.97	25.09	59.00	79.22
1319036105.06	25.18	59.17	79.22
1319036106.16	25.09	59.34	79.82
1319036107.27	25.18	59.50	80.43
1319036108.36	25.18	59.50	81.05
1319036109.45	25.18	59.67	81.37
1319036110.55	25.18	59.67	82.01
1319036111.64	25.18	59.84	82.33
1319036112.73	25.18	60.01	82.66
1319036113.83	25.18	60.01	82.66
1319036114.94	25.09	60.18	82.99
1319036116.03	25.18	60.35	83.33
1319036117.12	25.18	60.35	83.33
1319036118.22	25.27	60.70	83.33
1319036119.31	25.18	60.70	83.33
1319036120.41	25.18	60.87	83.33
1319036121.50	25.27	61.05	83.66
1319036122.61	25.18	61.05	83.66
1319036123.70	25.18	61.22	84.01
1319036124.80	25.18	61.22	84.01
1319036125.89	25.18	61.40	84.35
1319036126.98	25.18	61.40	84.35
